pid,processName,operationName,eventDirection,fileName,sourceIp,sourcePort,destinationIp,destinationPort,protocol,timeNanoSec
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.883924973
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.884511398
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.884527901
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.890460044
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.890470482
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.890485463
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.890486938
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.892170280
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.892228619
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.893253832
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.893267325
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.897483859
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.897492022
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.897503196
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.897504742
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.898130193
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.898180254
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.898770430
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.898786383
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702279.902275347
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702279.902322219
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.904285861
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.904293487
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.904303860
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.904305312
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.904816680
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.904861727
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.905290995
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.905305485
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.912736463
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.912744553
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.912756009
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.912757505
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.913274900
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.913320994
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.913872347
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.913887597
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.918129888
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.918139348
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.918151083
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.918152912
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.918830186
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.918875963
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.919594400
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.919609724
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.925127801
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.925135601
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.925146591
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.925148104
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.926574882
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.926621927
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.927275355
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.927291210
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.932372998
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.932380502
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.932392559
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.932394034
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.932972138
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.933021965
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.933590411
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.933605964
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.940242162
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.940250549
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.940263836
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.940265617
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.941248277
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.941297771
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.942037516
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.942055752
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.946187683
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.946195797
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.946208193
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.946209814
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.946823630
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.946870169
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.947519945
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.947536136
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.960223492
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.960233161
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.960247592
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.960249075
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.960954286
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.960996525
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.961566418
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.961576627
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.968385340
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.968394595
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.968406971
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.968408463
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.968921724
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.968956907
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.969653810
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.969666621
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.975163019
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.975171261
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.975183149
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.975184650
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.975755634
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.975794132
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.976360832
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.976371242
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.982228073
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.982236386
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.982247324
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.982248808
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.982663108
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.982697776
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.983869726
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.983885563
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.988508947
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.988517660
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.988529567
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702279.988531075
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.989119528
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702279.989159046
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.989704320
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702279.989714562
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.001782370
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.001790596
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.001801786
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.001803319
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.002263536
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.002298463
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.003185912
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.003196958
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.009967635
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.009978281
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.009992817
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.009994396
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.011236350
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.011271506
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.012157009
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.012173687
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.074254764
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.074264884
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.074277697
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.074279201
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.074911277
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.074964464
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.075690873
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.075703163
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.081302517
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.081310684
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.081322147
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.081323723
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.081828498
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.081864399
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.082387641
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.082398138
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.087872760
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.087880681
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.087891113
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.087892744
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.088294204
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.088326641
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.088841777
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.088852201
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.094966888
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.094975878
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.094988613
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.094990208
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.095658574
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.095696826
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.096248140
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.096258848
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.101964075
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.101972501
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.101984502
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.101986101
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.102406633
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.102440295
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.103001668
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.103012436
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.107887436
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.107895322
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.107905870
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.107907423
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.108317058
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.108350725
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.109592235
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.109605953
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.109886719
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.109915869
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.120299669
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.120317988
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.120336240
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.120339053
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.121734235
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.121741097
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.121752050
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.121753559
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.128865670
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.128872651
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.128884248
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.128885714
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.136168452
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.136176720
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.136189731
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.136191240
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.136976443
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.137017146
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.137982329
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.137997142
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702280.139586766
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702280.139592772
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.149804699
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.149813251
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.149827671
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.149829130
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.150557513
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.150593916
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.151639519
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.151656352
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702280.152142844
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702280.152189686
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.pressure,,,,,,1669702280.152592797
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.pressure,,,,,,1669702280.152614692
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.pressure,,,,,,1669702280.152649862
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.pressure,,,,,,1669702280.152651627
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.current,,,,,,1669702280.152800112
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.current,,,,,,1669702280.152811610
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.current,,,,,,1669702280.152823428
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.current,,,,,,1669702280.152826141
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.min,,,,,,1669702280.152920773
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.min,,,,,,1669702280.152929274
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.min,,,,,,1669702280.152937405
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.min,,,,,,1669702280.152939620
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.low,,,,,,1669702280.153024493
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.low,,,,,,1669702280.153033340
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.low,,,,,,1669702280.153042927
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.low,,,,,,1669702280.153045543
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.swap.current,,,,,,1669702280.153144833
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.swap.current,,,,,,1669702280.153153976
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.swap.current,,,,,,1669702280.153163261
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.swap.current,,,,,,1669702280.153164860
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.stat,,,,,,1669702280.153242703
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.stat,,,,,,1669702280.153440992
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.stat,,,,,,1669702280.153445650
76303,systemd-oomd,read,>,/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/memory.stat,,,,,,1669702280.153447757
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.158089319
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.158097675
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.158109648
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.158111232
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.158800992
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.158852232
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.160188968
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.160202977
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.165863664
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.165874749
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.165888821
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.165890393
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.166621942
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.166674989
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.167625883
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.167645274
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.171598557
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.171607852
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.171621710
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.171623243
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.172329012
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.172395336
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.173024590
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.173041013
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.180811297
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.180819715
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.180831388
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.180832954
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.181520787
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.181571870
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.182237521
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.182254969
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.185632681
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.185639882
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.185650638
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.185652145
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.186219062
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.186265060
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.186855778
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.186873855
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.192853960
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.192863935
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.192878932
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.192880491
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.194122490
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.194174311
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.194898919
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.194914330
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.199574226
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.199582186
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.199593738
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.199595238
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.200298208
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.200383346
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.200928272
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.200943776
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.206567285
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.206574447
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.206585119
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.206586721
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.207114361
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.207160845
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.207805290
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.207819307
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.213738633
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.213755250
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.213770282
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.213771931
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.214545989
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.214596655
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.215335806
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.215356830
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.220850969
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.220861572
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.220877034
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.220878817
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.221547244
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702280.221599618
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.222244357
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702280.222260654
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.229707169
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.229716270
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702280.229729307
